vehicle_id,category,brand,model_year,base_daily_rate,start_date,end_date,rental_length_days,day_of_week,month,city,avg_temp,rain,wind,avg_competitor_price,demand_index,final_daily_price
VEH-3895,Luxury,Nissan,2021,468,2023-03-10,2023-03-20,10,4,3,Makkah,31.34,7.05,12.19,469.17,0.236,510.03
VEH-3896,Economy,BMW,2022,93,2023-05-24,2023-05-31,7,2,5,Makkah,37.59,4.08,21.12,122.87,0.149,156.16
VEH-3897,Luxury,Mercedes,2016,343,2023-02-03,2023-02-12,9,4,2,Dammam,33.73,3.7,19.32,344.87,0.117,364.85
VEH-3898,Luxury,Hyundai,2019,528,2023-07-16,2023-07-23,7,6,7,Tabuk,36.81,4.44,14.14,521.79,0.131,546.69
VEH-3899,Luxury,BMW,2016,514,2023-12-24,2023-12-25,1,6,12,Riyadh,21.29,6.34,20.2,494.21,0.206,522.51
VEH-3900,Economy,Mercedes,2020,83,2023-06-28,2023-06-29,1,2,6,Tabuk,32.64,3.88,28.77,95.62,0.57,120.76
VEH-3901,Van,Kia,2022,199,2023-11-15,2023-11-17,2,2,11,Riyadh,37.26,2.64,14.25,199.59,0.213,229.64
VEH-3902,Luxury,Ford,2019,503,2023-02-03,2023-02-09,6,4,2,Jeddah,45.14,8.44,21.4,494.75,0.511,528.33
VEH-3903,Sedan,Hyundai,2019,147,2023-09-19,2023-09-29,10,1,9,Makkah,30.49,4.5,20.62,159.81,0.7,245.23
VEH-3904,Sedan,Nissan,2022,122,2023-08-26,2023-09-02,7,5,8,Jeddah,35.49,7.04,20.22,123.61,0.128,133.67
VEH-3905,Sedan,BMW,2022,116,2023-06-28,2023-07-09,11,2,6,Tabuk,17.65,5.27,17.4,135.12,0.051,152.38
VEH-3906,Luxury,Mercedes,2015,307,2023-09-29,2023-10-10,11,4,9,Khobar,30.88,8.11,7.3,300.43,0.038,322.92
VEH-3907,Luxury,Hyundai,2021,402,2023-11-11,2023-11-18,7,5,11,Khobar,39.63,0.97,24.3,399.42,0.047,425.45
VEH-3908,Economy,Kia,2017,71,2023-02-06,2023-02-08,2,0,2,Jeddah,32.49,5.22,22.19,70.61,0.191,90.49
VEH-3909,Van,Kia,2016,271,2023-11-08,2023-11-16,8,2,11,Jeddah,31.96,0.6,25.67,255.46,0.243,297.04
VEH-3910,Luxury,BMW,2019,484,2023-07-13,2023-07-18,5,3,7,Khobar,29.45,7.55,29.74,507.05,0.593,559.42
VEH-3911,Sedan,BMW,2015,119,2023-02-25,2023-03-05,8,5,2,Khobar,22.87,7.43,19.24,138.42,0.045,145.6
VEH-3912,Economy,Mercedes,2016,90,2023-11-14,2023-11-22,8,1,11,Khobar,44.22,0.63,24.3,89.8,0.203,129.81
VEH-3913,Economy,Mercedes,2016,81,2023-09-03,2023-09-10,7,6,9,Riyadh,39.73,3.07,8.85,97.91,0.116,124.83
VEH-3914,Van,Ford,2016,257,2023-12-27,2024-01-04,8,2,12,Madinah,45.0,5.23,17.2,258.92,0.187,276.07
VEH-3915,Sedan,Hyundai,2022,112,2023-07-21,2023-08-03,13,4,7,Jeddah,35.15,7.57,24.01,81.39,0.49,137.36
VEH-3916,Luxury,Kia,2022,338,2023-08-23,2023-08-29,6,2,8,Dammam,40.75,1.52,14.99,363.19,0.182,371.84
VEH-3917,SUV,Mercedes,2019,220,2023-01-23,2023-01-31,8,0,1,Khobar,35.66,0.47,20.55,241.84,0.05,251.56
VEH-3918,SUV,Kia,2016,186,2023-11-26,2023-12-02,6,6,11,Madinah,40.28,9.66,18.94,144.71,0.295,205.16
VEH-3919,Economy,BMW,2016,83,2023-01-25,2023-02-03,9,2,1,Riyadh,36.12,3.33,18.31,99.12,0.431,136.89
VEH-3920,Economy,Ford,2015,92,2023-03-01,2023-03-03,2,2,3,Tabuk,40.83,3.04,11.93,99.13,0.539,163.63
VEH-3921,Economy,Kia,2018,79,2023-03-13,2023-03-22,9,0,3,Madinah,33.31,0.18,9.6,76.55,0.217,113.26
VEH-3922,SUV,Nissan,2018,229,2023-05-13,2023-05-23,10,5,5,Makkah,25.67,1.7,16.6,182.92,0.352,217.03
VEH-3923,Van,Hyundai,2020,258,2023-02-15,2023-02-21,6,2,2,Jeddah,40.83,0.84,24.67,266.83,0.614,340.29
VEH-3924,Luxury,Nissan,2019,464,2023-02-26,2023-03-05,7,6,2,Madinah,20.23,2.17,15.08,476.66,0.107,494.9
VEH-3925,SUV,Toyota,2016,171,2023-01-10,2023-01-12,2,1,1,Makkah,28.55,3.32,18.01,181.63,0.511,178.16
VEH-3926,Van,Ford,2018,252,2023-03-16,2023-03-28,12,3,3,Madinah,41.62,4.0,17.37,254.18,0.148,279.49
VEH-3927,Luxury,Kia,2021,358,2023-12-21,2023-12-24,3,3,12,Riyadh,33.87,4.38,25.34,350.01,0.27,380.73
VEH-3928,Sedan,BMW,2021,124,2023-01-25,2023-02-01,7,2,1,Tabuk,31.66,1.71,20.91,136.89,0.094,151.59
VEH-3929,Luxury,Toyota,2017,442,2023-06-10,2023-06-19,9,5,6,Madinah,28.52,1.47,16.01,458.19,0.27,501.63
VEH-3930,Van,Kia,2015,217,2023-10-30,2023-11-12,13,0,10,Madinah,37.56,0.51,13.78,202.2,0.144,227.51
VEH-3931,Luxury,Hyundai,2023,406,2023-08-27,2023-08-30,3,6,8,Tabuk,22.9,3.1,20.21,425.72,0.359,434.0
VEH-3932,Economy,Kia,2018,106,2023-12-07,2023-12-12,5,3,12,Riyadh,45.03,1.1,31.63,116.89,0.318,157.86
VEH-3933,Van,Kia,2018,207,2023-08-24,2023-09-05,12,3,8,Riyadh,30.37,2.11,12.3,166.97,0.128,187.84
VEH-3934,Sedan,Nissan,2023,110,2023-03-04,2023-03-07,3,5,3,Madinah,25.48,0.54,11.6,129.04,0.169,140.43
VEH-3935,Sedan,Hyundai,2023,133,2023-10-02,2023-10-04,2,0,10,Dammam,35.33,1.93,19.77,119.15,0.601,154.11
VEH-3936,Van,Mercedes,2020,192,2023-08-18,2023-08-30,12,4,8,Khobar,25.44,1.93,26.99,229.48,0.244,260.79
VEH-3937,Van,Kia,2016,255,2023-09-04,2023-09-11,7,0,9,Dammam,23.28,4.9,13.0,227.91,0.277,252.91
VEH-3938,Sedan,Nissan,2021,108,2023-02-08,2023-02-20,12,2,2,Makkah,30.11,2.33,17.79,122.2,0.346,153.88
VEH-3939,Sedan,BMW,2018,143,2023-02-09,2023-02-22,13,3,2,Makkah,38.66,7.73,19.82,158.82,0.216,202.81
VEH-3940,SUV,Kia,2015,216,2023-02-28,2023-03-03,3,1,2,Madinah,45.21,1.05,19.75,209.86,0.163,221.11
VEH-3941,Sedan,Toyota,2020,114,2023-12-03,2023-12-15,12,6,12,Riyadh,25.02,9.2,20.89,90.76,0.104,117.27
VEH-3942,Van,Mercedes,2015,205,2023-06-16,2023-06-28,12,4,6,Tabuk,40.05,1.64,8.13,183.14,0.224,232.26
VEH-3943,Sedan,BMW,2021,115,2023-10-21,2023-10-26,5,5,10,Tabuk,21.36,0.36,9.95,137.72,0.388,156.01
VEH-3944,SUV,BMW,2023,228,2023-08-15,2023-08-16,1,1,8,Riyadh,37.06,5.69,17.73,237.48,0.029,253.41
VEH-3945,Luxury,BMW,2018,537,2023-07-04,2023-07-08,4,1,7,Makkah,33.68,5.67,27.42,555.11,0.514,580.73
VEH-3946,SUV,Mercedes,2018,158,2023-07-09,2023-07-18,9,6,7,Khobar,31.51,7.54,19.39,143.42,0.613,230.4
VEH-3947,Van,BMW,2016,264,2023-04-18,2023-04-28,10,1,4,Dammam,38.13,0.34,27.92,284.4,0.491,322.21
VEH-3948,Luxury,Nissan,2023,575,2023-02-07,2023-02-08,1,1,2,Tabuk,37.46,5.4,25.32,553.05,0.135,585.25
VEH-3949,Sedan,Mercedes,2015,101,2023-02-09,2023-02-20,11,3,2,Dammam,26.67,2.82,11.34,152.59,0.162,180.49
VEH-3950,Van,Ford,2020,255,2023-02-22,2023-03-01,7,2,2,Riyadh,31.73,2.09,17.29,248.15,0.194,293.94
VEH-3951,Economy,Ford,2022,80,2023-04-15,2023-04-26,11,5,4,Tabuk,36.87,0.29,13.1,41.98,0.405,102.98
VEH-3952,Luxury,Hyundai,2016,347,2023-06-11,2023-06-13,2,6,6,Dammam,35.34,7.92,19.22,369.4,0.36,427.88
VEH-3953,Luxury,Toyota,2017,307,2023-09-24,2023-10-01,7,6,9,Riyadh,19.75,3.76,11.65,317.98,0.255,349.5
VEH-3954,Sedan,Toyota,2021,143,2023-02-15,2023-02-22,7,2,2,Madinah,30.09,7.78,29.69,151.47,0.486,210.89
VEH-3955,Luxury,Nissan,2015,422,2023-10-13,2023-10-19,6,4,10,Makkah,36.9,0.62,10.94,430.29,0.477,456.37
VEH-3956,SUV,Mercedes,2019,224,2023-03-31,2023-04-04,4,4,3,Tabuk,34.37,8.9,21.86,229.12,0.157,252.45
VEH-3957,SUV,Toyota,2021,198,2023-01-22,2023-01-29,7,6,1,Madinah,24.63,2.88,16.24,160.72,0.042,158.4
VEH-3958,Van,Nissan,2022,262,2023-11-01,2023-11-11,10,2,11,Riyadh,41.08,0.66,20.54,267.75,0.338,319.27
VEH-3959,Luxury,Nissan,2021,355,2023-06-27,2023-07-08,11,1,6,Khobar,40.2,2.49,17.31,384.47,0.589,455.03
VEH-3960,Luxury,Mercedes,2016,382,2023-03-30,2023-04-11,12,3,3,Khobar,43.02,3.01,25.25,380.04,0.173,417.54
VEH-3961,Sedan,Mercedes,2022,124,2023-03-08,2023-03-15,7,2,3,Riyadh,55.18,2.67,25.86,146.23,0.248,183.35
VEH-3962,Luxury,Mercedes,2023,554,2023-05-08,2023-05-16,8,0,5,Madinah,25.17,7.4,8.82,538.75,0.233,570.78
VEH-3963,Sedan,BMW,2015,100,2023-01-30,2023-02-04,5,0,1,Makkah,27.3,4.76,31.7,136.22,0.346,157.41
VEH-3964,Luxury,Nissan,2019,509,2023-02-22,2023-02-25,3,2,2,Jeddah,38.75,3.42,26.22,480.06,0.236,504.99
VEH-3965,Van,BMW,2016,189,2023-02-06,2023-02-19,13,0,2,Dammam,41.5,3.5,21.27,164.64,0.333,209.97
VEH-3966,Van,BMW,2016,207,2023-04-07,2023-04-16,9,4,4,Riyadh,35.83,1.99,23.56,205.68,0.215,213.48
VEH-3967,Luxury,Ford,2017,442,2023-05-01,2023-05-12,11,0,5,Tabuk,34.64,5.5,23.05,457.12,0.646,508.04
VEH-3968,Economy,Hyundai,2018,78,2023-11-25,2023-11-28,3,5,11,Tabuk,37.03,2.61,19.72,58.85,0.077,62.4
VEH-3969,Luxury,BMW,2017,578,2023-09-12,2023-09-25,13,1,9,Tabuk,32.08,4.35,22.53,582.47,0.346,636.28
VEH-3970,Van,Hyundai,2016,258,2023-12-26,2024-01-01,6,1,12,Makkah,42.32,3.43,22.68,255.0,0.138,299.56
VEH-3971,SUV,Kia,2017,209,2023-10-23,2023-10-25,2,0,10,Jeddah,35.99,2.68,16.03,197.2,0.614,276.25
VEH-3972,SUV,Mercedes,2021,165,2023-10-03,2023-10-07,4,1,10,Dammam,29.98,8.22,18.32,159.33,0.143,186.61
VEH-3973,Luxury,Ford,2018,516,2023-03-22,2023-03-30,8,2,3,Madinah,40.31,9.45,12.87,503.9,0.251,542.4
VEH-3974,SUV,BMW,2023,162,2023-12-23,2023-12-25,2,5,12,Tabuk,40.73,9.13,23.58,139.93,0.56,203.0
VEH-3975,Luxury,BMW,2017,590,2023-04-11,2023-04-23,12,1,4,Tabuk,26.18,5.98,16.6,609.35,0.033,609.28
VEH-3976,Van,Kia,2021,256,2023-07-15,2023-07-23,8,5,7,Makkah,29.93,0.95,10.83,280.27,0.269,311.84
VEH-3977,Van,BMW,2021,196,2023-06-05,2023-06-15,10,0,6,Tabuk,32.19,2.45,20.43,193.76,0.256,252.47
VEH-3978,Luxury,Hyundai,2016,559,2023-11-14,2023-11-27,13,1,11,Khobar,23.46,5.84,22.47,595.96,0.186,628.69
VEH-3979,Van,Hyundai,2019,203,2023-09-19,2023-09-20,1,1,9,Dammam,29.58,8.32,14.49,199.86,0.116,214.71
VEH-3980,Economy,Hyundai,2016,99,2023-09-08,2023-09-13,5,4,9,Jeddah,23.1,2.4,23.33,111.68,0.423,137.03
VEH-3981,Sedan,Kia,2021,116,2023-09-07,2023-09-19,12,3,9,Tabuk,30.57,7.24,12.18,100.45,0.281,136.41
VEH-3982,Sedan,Hyundai,2015,122,2023-07-22,2023-07-26,4,5,7,Madinah,35.8,8.26,17.75,112.21,0.271,120.72
VEH-3983,SUV,Ford,2019,248,2023-02-04,2023-02-09,5,5,2,Riyadh,23.65,5.78,33.1,260.69,0.469,326.24
VEH-3984,Luxury,Kia,2019,508,2023-10-16,2023-10-18,2,0,10,Tabuk,32.59,3.51,18.02,500.68,0.193,525.83
VEH-3985,Van,Mercedes,2017,202,2023-10-01,2023-10-14,13,6,10,Dammam,25.16,7.27,22.66,209.95,0.332,247.68
VEH-3986,Economy,Ford,2016,86,2023-07-22,2023-08-03,12,5,7,Makkah,25.65,3.71,19.76,102.38,0.113,101.81
VEH-3987,Sedan,Ford,2018,123,2023-04-22,2023-05-04,12,5,4,Riyadh,32.75,12.5,14.9,93.98,0.364,161.74
VEH-3988,Economy,Ford,2023,94,2023-12-22,2023-12-24,2,4,12,Jeddah,40.31,1.55,18.6,95.27,0.471,135.57
VEH-3989,Van,Ford,2020,213,2023-04-06,2023-04-13,7,3,4,Madinah,27.41,2.98,10.97,204.13,0.133,224.22
VEH-3990,Economy,Hyundai,2022,82,2023-11-27,2023-12-05,8,0,11,Madinah,38.46,2.91,25.75,61.67,0.486,112.47
VEH-3991,SUV,Mercedes,2017,171,2023-07-21,2023-07-22,1,4,7,Khobar,26.45,6.91,17.18,180.17,0.13,205.36
VEH-3992,Van,Kia,2023,215,2023-07-08,2023-07-14,6,5,7,Dammam,26.41,1.46,14.96,189.67,0.282,216.46
VEH-3993,Van,Hyundai,2018,195,2023-08-23,2023-08-24,1,2,8,Dammam,41.16,1.38,31.69,189.8,0.592,235.15
VEH-3994,Luxury,Kia,2016,456,2023-08-24,2023-09-02,9,3,8,Dammam,37.95,3.0,17.48,445.0,0.189,506.74
VEH-3995,Luxury,Nissan,2018,414,2023-08-28,2023-08-29,1,0,8,Khobar,31.73,2.11,12.52,419.05,0.349,433.79
VEH-3996,Van,Toyota,2019,214,2023-10-11,2023-10-24,13,2,10,Makkah,17.04,1.73,16.99,206.17,0.415,264.3
VEH-3997,SUV,Hyundai,2018,188,2023-11-24,2023-12-07,13,4,11,Madinah,34.6,3.72,11.31,162.99,0.196,216.3
VEH-3998,Luxury,Mercedes,2015,520,2023-01-24,2023-02-02,9,1,1,Tabuk,25.32,3.14,39.8,484.22,0.107,528.29
VEH-3999,Van,Hyundai,2023,239,2023-10-23,2023-10-30,7,0,10,Dammam,28.18,1.44,14.02,240.51,0.133,271.53
VEH-4000,Luxury,Kia,2016,345,2023-04-08,2023-04-11,3,5,4,Khobar,42.54,10.7,23.92,347.9,0.172,355.38
VEH-4001,Van,Kia,2019,195,2023-09-15,2023-09-19,4,4,9,Khobar,40.68,2.5,17.09,166.5,0.381,235.73
VEH-4002,Van,Toyota,2015,225,2023-04-26,2023-05-04,8,2,4,Tabuk,21.91,2.37,21.52,208.26,0.25,263.95
VEH-4003,Sedan,Hyundai,2020,113,2023-01-03,2023-01-16,13,1,1,Makkah,30.05,5.66,19.57,121.15,0.242,174.73
VEH-4004,Van,Toyota,2023,273,2023-10-18,2023-10-28,10,2,10,Jeddah,36.33,3.1,10.0,289.36,0.612,355.29
VEH-4005,SUV,Ford,2023,242,2023-10-01,2023-10-10,9,6,10,Khobar,50.19,4.34,29.13,254.55,0.449,272.56
VEH-4006,Sedan,Mercedes,2019,106,2023-05-30,2023-06-05,6,1,5,Dammam,40.7,2.98,15.28,107.21,0.274,149.79
VEH-4007,Economy,Toyota,2022,96,2023-08-25,2023-09-03,9,4,8,Tabuk,25.6,6.62,13.85,91.18,0.267,130.78
VEH-4008,Economy,Kia,2018,119,2023-09-14,2023-09-27,13,3,9,Madinah,32.56,0.4,13.57,101.61,0.151,124.63
VEH-4009,Economy,Hyundai,2020,95,2023-09-24,2023-09-30,6,6,9,Makkah,29.35,11.59,18.15,116.36,0.553,172.31
VEH-4010,Van,Kia,2022,185,2023-03-27,2023-04-01,5,0,3,Dammam,27.32,3.28,9.28,198.46,0.139,211.58
VEH-4011,Economy,Ford,2017,107,2023-06-23,2023-07-02,9,4,6,Dammam,37.34,0.16,17.64,97.07,0.058,117.24
VEH-4012,Economy,Ford,2019,98,2023-09-12,2023-09-22,10,1,9,Makkah,33.07,5.98,10.28,90.3,0.163,122.17
VEH-4013,SUV,Hyundai,2021,193,2023-07-03,2023-07-12,9,0,7,Jeddah,36.52,5.82,25.26,194.26,0.543,256.94
VEH-4014,Economy,Hyundai,2021,79,2023-01-18,2023-01-22,4,2,1,Makkah,52.71,0.86,28.24,73.65,0.621,161.16
VEH-4015,Sedan,Kia,2016,111,2023-03-14,2023-03-17,3,1,3,Dammam,35.72,1.66,11.48,139.89,0.249,159.11
VEH-4016,Sedan,Hyundai,2016,120,2023-04-10,2023-04-23,13,0,4,Jeddah,34.0,7.8,14.9,126.3,0.073,136.22
VEH-4017,Sedan,Nissan,2022,117,2023-11-01,2023-11-13,12,2,11,Jeddah,37.04,1.41,19.79,109.05,0.224,189.19
VEH-4018,SUV,Nissan,2022,174,2023-05-26,2023-06-06,11,4,5,Dammam,29.92,7.78,32.09,208.01,0.09,223.42
VEH-4019,Sedan,Kia,2021,120,2023-09-14,2023-09-15,1,3,9,Dammam,44.33,0.77,27.56,119.15,0.308,139.04
VEH-4020,Van,Nissan,2019,261,2023-11-13,2023-11-23,10,0,11,Makkah,37.36,6.15,11.08,263.88,0.305,288.78
VEH-4021,Van,Kia,2015,210,2023-02-27,2023-03-08,9,0,2,Khobar,29.21,7.72,22.0,206.5,0.518,267.66
VEH-4022,SUV,Kia,2015,213,2023-09-07,2023-09-10,3,3,9,Jeddah,22.48,1.32,19.41,216.05,0.616,268.72
VEH-4023,SUV,Toyota,2018,194,2023-12-03,2023-12-04,1,6,12,Dammam,37.56,1.6,14.93,193.03,0.584,214.61
VEH-4024,Economy,Hyundai,2020,87,2023-01-09,2023-01-15,6,0,1,Khobar,31.9,3.93,21.2,75.62,0.145,118.13
VEH-4025,Sedan,Nissan,2021,115,2023-01-01,2023-01-05,4,6,1,Madinah,34.78,2.59,11.25,127.35,0.281,133.64
VEH-4026,Luxury,Mercedes,2018,472,2023-07-17,2023-07-29,12,0,7,Tabuk,40.96,4.21,22.88,443.34,0.236,507.05
VEH-4027,SUV,Kia,2020,198,2023-12-30,2024-01-01,2,5,12,Tabuk,26.98,4.72,13.72,184.67,0.154,202.4
VEH-4028,Van,Ford,2018,266,2023-04-18,2023-04-30,12,1,4,Khobar,47.62,9.09,18.65,269.45,0.285,323.91
VEH-4029,Van,BMW,2022,190,2023-01-16,2023-01-24,8,0,1,Khobar,39.29,3.57,24.62,232.85,0.241,262.79
VEH-4030,Sedan,Nissan,2017,143,2023-03-10,2023-03-18,8,4,3,Khobar,30.43,2.46,24.73,141.34,0.257,157.12
VEH-4031,Sedan,Kia,2016,101,2023-10-12,2023-10-16,4,3,10,Madinah,29.54,7.75,27.57,107.53,0.159,106.04
VEH-4032,Luxury,Hyundai,2017,335,2023-06-21,2023-06-24,3,2,6,Dammam,30.26,0.02,9.68,370.81,0.062,374.73
VEH-4033,SUV,BMW,2023,229,2023-04-14,2023-04-22,8,4,4,Makkah,39.17,6.25,21.85,231.02,0.177,270.04
VEH-4034,Sedan,Hyundai,2016,101,2023-10-01,2023-10-06,5,6,10,Tabuk,31.05,0.78,17.3,94.05,0.22,107.04
VEH-4035,Sedan,Nissan,2019,110,2023-08-18,2023-08-24,6,4,8,Tabuk,23.57,0.55,22.86,140.75,0.381,179.88
VEH-4036,Luxury,Nissan,2023,365,2023-11-09,2023-11-21,12,3,11,Jeddah,30.42,1.6,16.13,368.54,0.349,461.6
VEH-4037,SUV,Toyota,2023,180,2023-12-19,2023-12-20,1,1,12,Jeddah,44.45,5.82,14.47,174.91,0.019,193.06
VEH-4038,Sedan,Nissan,2019,108,2023-11-27,2023-12-03,6,0,11,Khobar,28.72,0.6,25.34,111.1,0.204,122.49
VEH-4039,Luxury,Hyundai,2016,395,2023-02-20,2023-02-23,3,0,2,Khobar,28.98,3.46,16.04,382.75,0.048,397.64
VEH-4040,Van,BMW,2015,250,2023-08-31,2023-09-13,13,3,8,Khobar,40.97,1.48,22.07,248.51,0.428,286.09
VEH-4041,Van,Kia,2017,204,2023-04-15,2023-04-23,8,5,4,Madinah,29.68,2.73,16.25,211.87,0.105,234.93
VEH-4042,Economy,BMW,2018,74,2023-07-09,2023-07-10,1,6,7,Madinah,24.98,1.78,18.6,100.77,0.483,148.47
VEH-4043,Luxury,Kia,2018,478,2023-02-21,2023-03-05,12,1,2,Tabuk,46.49,1.19,21.64,450.78,0.283,502.12
VEH-4044,Sedan,Nissan,2021,143,2023-07-13,2023-07-23,10,3,7,Dammam,30.58,0.75,5.16,148.24,0.109,184.19
VEH-4045,Sedan,Ford,2018,108,2023-05-19,2023-05-27,8,4,5,Makkah,35.86,1.78,16.55,99.79,0.368,164.77
VEH-4046,Van,Mercedes,2017,183,2023-12-15,2023-12-23,8,4,12,Riyadh,26.36,0.95,17.3,186.88,0.392,235.62
VEH-4047,SUV,Ford,2023,161,2023-08-05,2023-08-10,5,5,8,Riyadh,18.19,2.61,19.16,134.1,0.66,171.11
VEH-4048,SUV,Ford,2021,219,2023-03-15,2023-03-18,3,2,3,Madinah,25.93,5.05,5.93,221.15,0.165,232.16
VEH-4049,Luxury,Hyundai,2017,534,2023-11-14,2023-11-15,1,1,11,Tabuk,39.52,6.01,16.77,508.72,0.208,546.3
VEH-4050,Van,BMW,2016,230,2023-01-18,2023-01-30,12,2,1,Madinah,38.62,2.86,27.85,196.22,0.191,255.24
VEH-4051,Van,Hyundai,2023,267,2023-12-01,2023-12-02,1,4,12,Makkah,37.24,1.76,27.98,265.66,0.13,262.86
VEH-4052,Van,Mercedes,2015,208,2023-05-24,2023-05-25,1,2,5,Makkah,36.85,3.01,14.11,213.45,0.183,223.72
VEH-4053,SUV,Kia,2022,206,2023-09-06,2023-09-14,8,2,9,Riyadh,34.83,1.47,15.94,189.11,0.353,206.28
VEH-4054,Sedan,Hyundai,2015,135,2023-04-22,2023-05-05,13,5,4,Riyadh,30.72,9.55,14.86,168.92,0.48,204.0
VEH-4055,Van,Toyota,2021,221,2023-11-18,2023-11-22,4,5,11,Khobar,31.79,2.99,12.35,211.29,0.139,232.39
VEH-4056,Van,Mercedes,2021,238,2023-03-09,2023-03-10,1,3,3,Dammam,37.87,7.29,10.93,249.46,0.39,249.67
VEH-4057,Luxury,BMW,2022,582,2023-11-05,2023-11-10,5,6,11,Madinah,41.85,6.25,26.12,628.86,0.173,639.94
VEH-4058,Economy,Nissan,2020,102,2023-04-16,2023-04-19,3,6,4,Madinah,34.67,2.74,17.59,76.36,0.374,120.25
VEH-4059,SUV,Hyundai,2015,185,2023-06-12,2023-06-19,7,0,6,Jeddah,23.95,3.96,25.09,167.08,0.032,184.17
VEH-4060,Luxury,Nissan,2023,362,2023-10-14,2023-10-20,6,5,10,Makkah,38.08,4.52,11.85,369.01,0.128,398.49
VEH-4061,Luxury,Kia,2020,387,2023-06-17,2023-06-21,4,5,6,Khobar,38.9,5.44,18.54,389.85,0.209,425.5
VEH-4062,Sedan,Kia,2022,139,2023-12-24,2024-01-01,8,6,12,Dammam,40.4,3.15,10.89,140.88,0.204,178.92
VEH-4063,Economy,Mercedes,2022,113,2023-01-23,2023-01-27,4,0,1,Dammam,27.57,0.59,20.58,89.11,0.174,100.46
VEH-4064,Luxury,BMW,2018,489,2023-11-06,2023-11-09,3,0,11,Tabuk,47.14,7.47,7.05,488.92,0.316,509.97
VEH-4065,Van,BMW,2016,278,2023-01-06,2023-01-19,13,4,1,Jeddah,20.58,0.84,15.24,299.32,0.46,348.63
VEH-4066,Economy,Ford,2021,115,2023-09-13,2023-09-17,4,2,9,Jeddah,27.86,2.59,16.46,116.84,0.273,149.21
VEH-4067,SUV,BMW,2022,228,2023-06-07,2023-06-17,10,2,6,Makkah,38.44,4.26,21.08,236.34,0.241,275.01
VEH-4068,Sedan,Nissan,2017,103,2023-12-02,2023-12-08,6,5,12,Khobar,29.46,0.08,18.35,92.69,0.098,120.82
VEH-4069,SUV,Hyundai,2022,235,2023-01-27,2023-01-28,1,4,1,Jeddah,48.92,1.01,15.69,215.85,0.324,261.82
VEH-4070,SUV,Hyundai,2020,176,2023-10-07,2023-10-12,5,5,10,Khobar,45.95,0.65,25.28,174.51,0.39,215.33
VEH-4071,SUV,BMW,2023,246,2023-12-05,2023-12-14,9,1,12,Madinah,29.82,4.91,16.22,309.77,0.346,352.41
VEH-4072,Luxury,Kia,2022,403,2023-07-04,2023-07-10,6,1,7,Tabuk,18.99,5.13,18.6,392.54,0.187,403.17
VEH-4073,SUV,Ford,2022,206,2023-09-23,2023-10-01,8,5,9,Makkah,25.54,2.53,26.11,201.19,0.461,259.06
VEH-4074,Sedan,Hyundai,2019,110,2023-08-07,2023-08-15,8,0,8,Khobar,41.23,8.08,6.58,148.55,0.665,163.8
VEH-4075,Van,Kia,2018,196,2023-06-16,2023-06-27,11,4,6,Riyadh,33.93,1.39,22.69,194.81,0.268,241.84
VEH-4076,Van,Ford,2016,235,2023-08-08,2023-08-09,1,1,8,Tabuk,29.95,5.8,22.92,255.25,0.361,286.78
VEH-4077,Economy,Ford,2016,98,2023-08-24,2023-08-27,3,3,8,Tabuk,28.35,0.04,15.76,104.99,0.626,172.65
VEH-4078,Sedan,Toyota,2021,133,2023-03-22,2023-04-04,13,2,3,Tabuk,26.5,3.73,9.55,140.61,0.118,197.49
VEH-4079,Economy,Ford,2015,70,2023-07-02,2023-07-09,7,6,7,Tabuk,35.82,2.32,21.11,68.15,0.359,119.53
VEH-4080,Sedan,Toyota,2018,128,2023-09-18,2023-09-22,4,0,9,Makkah,21.46,7.94,27.68,125.7,0.025,140.66
VEH-4081,Van,Hyundai,2019,274,2023-01-18,2023-01-25,7,2,1,Dammam,31.26,3.69,14.42,257.41,0.134,280.11
VEH-4082,SUV,Toyota,2019,224,2023-10-14,2023-10-15,1,5,10,Makkah,28.15,2.08,20.79,219.01,0.304,254.75
VEH-4083,Sedan,Toyota,2015,131,2023-05-03,2023-05-09,6,2,5,Tabuk,26.4,7.97,14.09,116.4,0.404,165.65
VEH-4084,Luxury,Nissan,2017,427,2023-03-29,2023-04-11,13,2,3,Dammam,32.92,5.07,23.68,436.3,0.508,475.37
VEH-4085,Sedan,Toyota,2016,107,2023-03-28,2023-04-01,4,1,3,Riyadh,39.48,3.2,13.99,107.75,0.446,177.7
VEH-4086,SUV,Kia,2021,235,2023-07-02,2023-07-07,5,6,7,Riyadh,14.04,0.54,21.64,239.5,0.253,251.53
VEH-4087,Luxury,Ford,2021,503,2023-01-03,2023-01-10,7,1,1,Jeddah,27.34,0.73,15.96,450.81,0.219,488.0
VEH-4088,Luxury,Mercedes,2023,323,2023-02-02,2023-02-08,6,3,2,Dammam,37.78,1.88,13.39,325.93,0.216,334.4
VEH-4089,SUV,Ford,2017,185,2023-01-23,2023-01-31,8,0,1,Riyadh,29.86,4.0,7.45,125.81,0.137,172.98
VEH-4090,Van,Kia,2017,250,2023-05-11,2023-05-19,8,3,5,Jeddah,22.58,1.8,28.19,268.61,0.274,284.99
VEH-4091,Van,Mercedes,2020,183,2023-08-27,2023-09-09,13,6,8,Riyadh,22.54,2.25,2.85,188.44,0.296,212.32
